3.93035e-011	-1.99993e-010	-4985.09	-243.76	4985.09	243.76	243.76	-4985.09	-243.76	4985.09	
3.86029e-011	-2.02227e-010	-4984.85	-245.754	4984.85	245.754	245.754	-4984.85	-245.754	4984.85	
3.78631e-011	-2.04484e-010	-4984.6	-247.748	4984.6	247.748	247.748	-4984.6	-247.748	4984.6	
3.69156e-011	-2.06531e-010	-4984.35	-249.742	4984.35	249.742	249.742	-4984.35	-249.742	4984.35	
3.57068e-011	-2.08362e-010	-4984.1	-251.736	4984.1	251.736	251.736	-4984.1	-251.736	4984.1	
3.44659e-011	-2.10256e-010	-4983.84	-253.729	4983.84	253.729	253.729	-4983.84	-253.729	4983.84	
3.33662e-011	-2.12434e-010	-4983.59	-255.723	4983.59	255.723	255.723	-4983.59	-255.723	4983.59	
3.23269e-011	-2.14636e-010	-4983.33	-257.716	4983.33	257.716	257.716	-4983.33	-257.716	4983.33	
3.13257e-011	-2.16885e-010	-4983.07	-259.71	4983.07	259.71	259.71	-4983.07	-259.71	4983.07	
3.03722e-011	-2.19178e-010	-4982.81	-261.703	4982.81	261.703	261.703	-4982.81	-261.703	4982.81	
2.93237e-011	-2.21485e-010	-4982.54	-263.696	4982.54	263.696	263.696	-4982.54	-263.696	4982.54	
2.82671e-011	-2.24063e-010	-4982.28	-265.689	4982.28	265.689	265.689	-4982.28	-265.689	4982.28	
2.73775e-011	-2.26684e-010	-4982.01	-267.682	4982.01	267.682	267.682	-4982.01	-267.682	4982.01	
2.64824e-011	-2.29065e-010	-4981.74	-269.675	4981.74	269.675	269.675	-4981.74	-269.675	4981.74	
2.5573e-011	-2.31439e-010	-4981.47	-271.667	4981.47	271.667	271.667	-4981.47	-271.667	4981.47	
2.47516e-011	-2.34038e-010	-4981.2	-273.66	4981.2	273.66	273.66	-4981.2	-273.66	4981.2	
2.39494e-011	-2.367e-010	-4980.92	-275.652	4980.92	275.652	275.652	-4980.92	-275.652	4980.92	
2.31539e-011	-2.39435e-010	-4980.64	-277.645	4980.64	277.645	277.645	-4980.64	-277.645	4980.64	
2.23838e-011	-2.42342e-010	-4980.36	-279.637	4980.36	279.637	279.637	-4980.36	-279.637	4980.36	
2.17923e-011	-2.45381e-010	-4980.08	-281.629	4980.08	281.629	281.629	-4980.08	-281.629	4980.08	
2.136e-011	-2.48343e-010	-4979.8	-283.621	4979.8	283.621	283.621	-4979.8	-283.621	4979.8	
2.08516e-011	-2.50965e-010	-4979.51	-285.613	4979.51	285.613	285.613	-4979.51	-285.613	4979.51	
2.01601e-011	-2.533e-010	-4979.23	-287.605	4979.23	287.605	287.605	-4979.23	-287.605	4979.23	
1.94199e-011	-2.55376e-010	-4978.94	-289.596	4978.94	289.596	289.596	-4978.94	-289.596	4978.94	
1.8827e-011	-2.57396e-010	-4978.64	-291.588	4978.64	291.588	291.588	-4978.64	-291.588	4978.64	
1.8342e-011	-2.59507e-010	-4978.35	-293.579	4978.35	293.579	293.579	-4978.35	-293.579	4978.35	
1.80369e-011	-2.61751e-010	-4978.05	-295.571	4978.05	295.571	295.571	-4978.05	-295.571	4978.05	
1.7927e-011	-2.64115e-010	-4977.76	-297.562	4977.76	297.562	297.562	-4977.76	-297.562	4977.76	
1.76844e-011	-2.66534e-010	-4977.46	-299.553	4977.46	299.553	299.553	-4977.46	-299.553	4977.46	
1.72833e-011	-2.69146e-010	-4977.15	-301.544	4977.15	301.544	301.544	-4977.15	-301.544	4977.15	
1.69144e-011	-2.72037e-010	-4976.85	-303.535	4976.85	303.535	303.535	-4976.85	-303.535	4976.85	
1.6627e-011	-2.75155e-010	-4976.55	-305.526	4976.55	305.526	305.526	-4976.55	-305.526	4976.55	
1.62491e-011	-2.78512e-010	-4976.24	-307.516	4976.24	307.516	307.516	-4976.24	-307.516	4976.24	
1.57973e-011	-2.81982e-010	-4975.93	-309.507	4975.93	309.507	309.507	-4975.93	-309.507	4975.93	
1.5468e-011	-2.85529e-010	-4975.62	-311.497	4975.62	311.497	311.497	-4975.62	-311.497	4975.62	
1.49855e-011	-2.89038e-010	-4975.3	-313.487	4975.3	313.487	313.487	-4975.3	-313.487	4975.3	
1.43838e-011	-2.92372e-010	-4974.99	-315.477	4974.99	315.477	315.477	-4974.99	-315.477	4974.99	
1.37027e-011	-2.95714e-010	-4974.67	-317.467	4974.67	317.467	317.467	-4974.67	-317.467	4974.67	
1.27171e-011	-2.9911e-010	-4974.35	-319.457	4974.35	319.457	319.457	-4974.35	-319.457	4974.35	
1.14387e-011	-3.02557e-010	-4974.03	-321.447	4974.03	321.447	321.447	-4974.03	-321.447	4974.03	
1.00866e-011	-3.06e-010	-4973.7	-323.436	4973.7	323.436	323.436	-4973.7	-323.436	4973.7	
8.90652e-012	-3.0925e-010	-4973.38	-325.426	4973.38	325.426	325.426	-4973.38	-325.426	4973.38	
7.8852e-012	-3.12323e-010	-4973.05	-327.415	4973.05	327.415	327.415	-4973.05	-327.415	4973.05	
6.93361e-012	-3.1553e-010	-4972.72	-329.404	4972.72	329.404	329.404	-4972.72	-329.404	4972.72	
5.859e-012	-3.18789e-010	-4972.39	-331.393	4972.39	331.393	331.393	-4972.39	-331.393	4972.39	
4.64582e-012	-3.21885e-010	-4972.05	-333.382	4972.05	333.382	333.382	-4972.05	-333.382	4972.05	
3.45748e-012	-3.2481e-010	-4971.72	-335.371	4971.72	335.371	335.371	-4971.72	-335.371	4971.72	
2.35941e-012	-3.27508e-010	-4971.38	-337.36	4971.38	337.36	337.36	-4971.38	-337.36	4971.38	
1.34836e-012	-3.30215e-010	-4971.04	-339.348	4971.04	339.348	339.348	-4971.04	-339.348	4971.04	
4.39521e-013	-3.33032e-010	-4970.7	-341.337	4970.7	341.337	341.337	-4970.7	-341.337	4970.7	
-3.4093e-013	-3.35928e-010	-4970.35	-343.325	4970.35	343.325	343.325	-4970.35	-343.325	4970.35	
-1.04434e-012	-3.39055e-010	-4970.01	-345.313	4970.01	345.313	345.313	-4970.01	-345.313	4970.01	
-1.82848e-012	-3.42173e-010	-4969.66	-347.301	4969.66	347.301	347.301	-4969.66	-347.301	4969.66	
-2.82529e-012	-3.45025e-010	-4969.31	-349.289	4969.31	349.289	349.289	-4969.31	-349.289	4969.31	
-3.90158e-012	-3.47873e-010	-4968.96	-351.276	4968.96	351.276	351.276	-4968.96	-351.276	4968.96	
-5.07757e-012	-3.50965e-010	-4968.6	-353.264	4968.6	353.264	353.264	-4968.6	-353.264	4968.6	
-6.34271e-012	-3.54073e-010	-4968.25	-355.251	4968.25	355.251	355.251	-4968.25	-355.251	4968.25	
-7.64423e-012	-3.57152e-010	-4967.89	-357.239	4967.89	357.239	357.239	-4967.89	-357.239	4967.89	
-9.01294e-012	-3.6045e-010	-4967.53	-359.226	4967.53	359.226	359.226	-4967.53	-359.226	4967.53	
-1.04644e-011	-3.63744e-010	-4967.17	-361.213	4967.17	361.213	361.213	-4967.17	-361.213	4967.17	
-1.22377e-011	-3.66766e-010	-4966.8	-363.199	4966.8	363.199	363.199	-4966.8	-363.199	4966.8	
-1.41914e-011	-3.69686e-010	-4966.44	-365.186	4966.44	365.186	365.186	-4966.44	-365.186	4966.44	
-1.62527e-011	-3.72657e-010	-4966.07	-367.173	4966.07	367.173	367.173	-4966.07	-367.173	4966.07	
-1.85832e-011	-3.75534e-010	-4965.7	-369.159	4965.7	369.159	369.159	-4965.7	-369.159	4965.7	
-2.09657e-011	-3.78265e-010	-4965.33	-371.145	4965.33	371.145	371.145	-4965.33	-371.145	4965.33	
-2.32791e-011	-3.81012e-010	-4964.95	-373.131	4964.95	373.131	373.131	-4964.95	-373.131	4964.95	
-2.55312e-011	-3.83893e-010	-4964.58	-375.117	4964.58	375.117	375.117	-4964.58	-375.117	4964.58	
-2.76805e-011	-3.86898e-010	-4964.2	-377.103	4964.2	377.103	377.103	-4964.2	-377.103	4964.2	
-2.97823e-011	-3.8997e-010	-4963.82	-379.089	4963.82	379.089	379.089	-4963.82	-379.089	4963.82	
-3.20519e-011	-3.93011e-010	-4963.44	-381.074	4963.44	381.074	381.074	-4963.44	-381.074	4963.44	
-3.44774e-011	-3.96024e-010	-4963.05	-383.059	4963.05	383.059	383.059	-4963.05	-383.059	4963.05	
-3.6846e-011	-3.99195e-010	-4962.66	-385.045	4962.66	385.045	385.045	-4962.66	-385.045	4962.66	
-3.91147e-011	-4.02581e-010	-4962.28	-387.03	4962.28	387.03	387.03	-4962.28	-387.03	4962.28	
-4.1334e-011	-4.06229e-010	-4961.89	-389.014	4961.89	389.014	389.014	-4961.89	-389.014	4961.89	
-4.35115e-011	-4.10141e-010	-4961.49	-390.999	4961.49	390.999	390.999	-4961.49	-390.999	4961.49	
-4.55916e-011	-4.14162e-010	-4961.1	-392.984	4961.1	392.984	392.984	-4961.1	-392.984	4961.1	
-4.76046e-011	-4.18326e-010	-4960.7	-394.968	4960.7	394.968	394.968	-4960.7	-394.968	4960.7	
-4.95857e-011	-4.2254e-010	-4960.3	-396.952	4960.3	396.952	396.952	-4960.3	-396.952	4960.3	
-5.15408e-011	-4.26699e-010	-4959.9	-398.936	4959.9	398.936	398.936	-4959.9	-398.936	4959.9	
-5.3436e-011	-4.30885e-010	-4959.5	-400.92	4959.5	400.92	400.92	-4959.5	-400.92	4959.5	
-5.52023e-011	-4.35025e-010	-4959.1	-402.904	4959.1	402.904	402.904	-4959.1	-402.904	4959.1	
-5.68707e-011	-4.39035e-010	-4958.69	-404.887	4958.69	404.887	404.887	-4958.69	-404.887	4958.69	
-5.86238e-011	-4.42932e-010	-4958.28	-406.871	4958.28	406.871	406.871	-4958.28	-406.871	4958.28	
